LidarTimestamp,MetaTimestamp,MetaX,MetaY,MetaZ,LidarID,LidarX,LidarY,width,length,rotation,classType,height
2024-05-20T20:25:41.765791,2024-05-20T15:25:41.843992,0.167592,0.5355493,0.4682497,373664161,59.80164337158203,-114.158447265625,0.4394882023334503,0.43936440348625183,0.4014889597892761,10,1.399999976158142
2024-05-20T20:25:41.865978,2024-05-20T15:25:41.927382,0.1675534,0.535524,0.4682821,373664161,59.904151916503906,-114.11040496826172,0.4394429922103882,0.43930333852767944,0.42974892258644104,10,1.399999976158142
2024-05-20T20:25:41.966177,2024-05-20T15:25:42.038441,0.1675471,0.5356102,0.4682614,373664161,59.997222900390625,-114.05741119384766,0.4394114017486572,0.43920278549194336,0.42007848620414734,10,1.399999976158142
2024-05-20T20:25:42.065711,2024-05-20T15:25:42.122212,0.1674724,0.5356325,0.4682847,373664161,60.0987548828125,-113.99012756347656,0.43936923146247864,0.43911173939704895,0.4190616011619568,10,1.399999976158142
2024-05-20T20:25:42.165927,2024-05-20T15:25:42.232900,0.1675054,0.5356071,0.4682635,373664161,60.21575927734375,-113.94023895263672,0.4393630921840668,0.43904122710227966,0.41495582461357117,10,1.399999976158142
2024-05-20T20:25:42.266102,2024-05-20T15:25:42.316288,0.1675025,0.5356193,0.4682778,373664161,60.36151123046875,-113.8956069946289,0.43935713171958923,0.43896186351776123,0.4020150601863861,10,1.399999976158142
2024-05-20T20:25:42.365635,2024-05-20T15:25:42.427381,0.1675234,0.535661,0.4683214,373664161,60.506492614746094,-113.86104583740234,0.4393458366394043,0.43887412548065186,0.40382859110832214,10,1.399999976158142
2024-05-20T20:25:42.465844,2024-05-20T15:25:42.510645,0.167519,0.5356822,0.468326,373664161,60.643375396728516,-113.80975341796875,0.43932947516441345,0.4388057589530945,0.41223108768463135,10,1.399999976158142
2024-05-20T20:25:42.566044,2024-05-20T15:25:42.649523,0.1675256,0.5356756,0.468321,373664161,60.753658294677734,-113.7645034790039,0.4393082857131958,0.43877720832824707,0.41339585185050964,10,1.399999976158142
2024-05-20T20:25:42.665560,2024-05-20T15:25:42.733108,0.1675123,0.5356479,0.4682982,373664161,60.849395751953125,-113.72797393798828,0.4392983615398407,0.43876543641090393,0.44245558977127075,10,1.399999976158142
2024-05-20T20:25:42.765759,2024-05-20T15:25:42.816887,0.1675046,0.5355856,0.4682633,373664161,60.942176818847656,-113.6824722290039,0.4392887353897095,0.4387592077255249,0.44939425587654114,10,1.399999976158142
2024-05-20T20:25:42.865953,2024-05-20T15:25:42.927370,0.1675218,0.5355535,0.4682178,373664161,61.0450439453125,-113.62692260742188,0.43931517004966736,0.4387838542461395,0.438719779253006,10,1.399999976158142
2024-05-20T20:25:42.966167,2024-05-20T15:25:43.038146,0.1675158,0.5355697,0.4682198,373664161,61.168426513671875,-113.55953216552734,0.4393056035041809,0.43877753615379333,0.40162262320518494,10,1.399999976158142
2024-05-20T20:25:43.065683,2024-05-20T15:25:43.121741,0.167541,0.5355965,0.4681961,373664161,61.27191925048828,-113.49661254882812,0.4393012821674347,0.4387763738632202,0.3981466293334961,10,1.399999976158142
2024-05-20T20:25:43.165905,2024-05-20T15:25:43.233168,0.1674647,0.5355779,0.4682312,373664161,61.35893249511719,-113.44078063964844,0.4393019378185272,0.43878012895584106,0.4164796769618988,10,1.399999976158142
2024-05-20T20:25:43.266092,2024-05-20T15:25:43.343886,0.1674925,0.5355757,0.468251,373664161,61.45167922973633,-113.36840057373047,0.4393218159675598,0.438846230506897,0.4683142900466919,10,1.399999976158142
2024-05-20T20:25:43.367820,2024-05-20T15:25:43.427354,0.1675237,0.5356035,0.4682451,373664161,61.53694152832031,-113.31196594238281,0.4393553137779236,0.43888670206069946,0.5024125576019287,10,1.399999976158142
2024-05-20T20:25:43.465806,2024-05-20T15:25:43.510753,0.1675615,0.5356091,0.4682369,373664161,61.65422058105469,-113.24451446533203,0.43937382102012634,0.43892601132392883,0.4490838050842285,10,1.399999976158142
2024-05-20T20:25:43.566014,2024-05-20T15:25:43.621686,0.1675461,0.5355805,0.4682561,373664161,61.76078796386719,-113.18060302734375,0.4393734335899353,0.43892282247543335,0.4133068323135376,10,1.399999976158142
2024-05-20T20:25:43.666193,2024-05-20T15:25:43.732692,0.1675228,0.5355601,0.4682148,373664161,61.86193084716797,-113.12495422363281,0.43938663601875305,0.4389741122722626,0.4111000597476959,10,1.399999976158142
2024-05-20T20:25:43.765746,2024-05-20T15:25:43.843766,0.1675116,0.5355972,0.4682271,373664161,61.943172454833984,-113.07311248779297,0.439395010471344,0.4390507936477661,0.38545265793800354,10,1.399999976158142
2024-05-20T20:25:43.865922,2024-05-20T15:25:43.927187,0.1675678,0.5356256,0.4682457,373664161,62.04369354248047,-113.01580810546875,0.439395010471344,0.4390507936477661,0.38545265793800354,10,1.399999976158142
2024-05-20T20:25:43.966126,2024-05-20T15:25:44.010578,0.1675751,0.5356461,0.4682638,373664161,62.14421081542969,-112.95850372314453,0.439395010471344,0.4390507936477661,0.38545265793800354,10,1.399999976158142
2024-05-20T20:25:44.065659,2024-05-20T15:25:44.121837,0.1675789,0.5356112,0.4682951,373664161,62.24473571777344,-112.90120697021484,0.439395010471344,0.4390507936477661,0.38545265793800354,10,1.399999976158142
2024-05-20T20:25:44.165848,2024-05-20T15:25:44.231945,0.1675547,0.5356171,0.4683134,373664161,62.345252990722656,-112.84390258789062,0.439395010471344,0.4390507936477661,0.38545265793800354,10,1.399999976158142
2024-05-20T20:25:44.266050,2024-05-20T15:25:44.316390,0.167601,0.5356026,0.4683046,373664161,62.44577407836914,-112.7865982055664,0.439395010471344,0.4390507936477661,0.38545265793800354,10,1.399999976158142
2024-05-20T20:25:44.365585,2024-05-20T15:25:44.427343,0.1676518,0.5355887,0.4682939,373664161,62.546295166015625,-112.72930145263672,0.439395010471344,0.4390507936477661,0.38545265793800354,10,1.399999976158142
2024-05-20T20:25:44.465775,2024-05-20T15:25:44.510305,0.1676151,0.5355432,0.468302,373664161,62.52308654785156,-112.67829132080078,0.4393855333328247,0.43905043601989746,0.4004943370819092,10,1.399999976158142
2024-05-20T20:25:44.565977,2024-05-20T15:25:44.593920,0.1675458,0.5355515,0.4683338,373664161,62.62727355957031,-112.57410430908203,0.4393588900566101,0.43910661339759827,0.4818599820137024,10,1.399999976158142
2024-05-20T20:25:44.666175,2024-05-20T15:25:44.732946,0.167588,0.535625,0.4683722,373664161,62.70920181274414,-112.5147476196289,0.4393458366394043,0.43912696838378906,0.483625203371048,10,1.399999976158142
2024-05-20T20:25:44.765713,2024-05-20T15:25:44.816189,0.1675666,0.5356108,0.4683224,373664161,62.79674530029297,-112.4259033203125,0.4393458366394043,0.43915101885795593,0.4549156725406647,10,1.399999976158142
2024-05-20T20:25:44.865920,2024-05-20T15:25:44.927268,0.1675975,0.5356669,0.4682722,373664161,62.875,-112.33251953125,0.43935421109199524,0.4391786456108093,0.413074791431427,10,1.399999976158142
2024-05-20T20:25:44.966106,2024-05-20T15:25:45.010670,0.1675754,0.5356448,0.4682422,373664161,62.95111083984375,-112.24543762207031,0.4393623471260071,0.43918901681900024,0.3586480915546417,10,1.399999976158142
2024-05-20T20:25:45.065628,2024-05-20T15:25:45.121766,0.1674476,0.5356832,0.4682617,373664161,63.044158935546875,-112.14664459228516,0.4393458366394043,0.4391910135746002,0.3335498571395874,10,1.399999976158142
2024-05-20T20:25:45.165825,2024-05-20T15:25:45.232997,0.1674418,0.5356362,0.4682571,373664161,63.10444641113281,-112.06245422363281,0.43936997652053833,0.4393176734447479,0.31566473841667175,10,1.399999976158142
2024-05-20T20:25:45.266024,2024-05-20T15:25:45.316089,0.1674651,0.5356551,0.4682751,373664161,63.16026306152344,-111.97295379638672,0.4394014775753021,0.43943724036216736,0.28367316722869873,10,1.399999976158142
